# wave bandpass
2.202119274295737 0.0
2.218426059185802 0.0
2.2348535964967535 0.0
2.251402780405294 0.0
2.2680745117095418 0.0
2.284869697878064 0.0
2.3017892530992685 0.0
2.318834098331168 0.0
2.336005161351507 0.0
2.3533033768082623 0.0
2.3707296862705185 0.0
2.3882850382797187 0.0
2.4059703884012933 0.0
2.423786699276677 0.0
2.4417349406757025 0.0
2.4598160895493884 0.0
2.4780311300831177 0.0
2.4963810537502065 0.0
2.514866859365871 0.0
2.533489553141597 0.0
2.552250148739908 0.0
2.5711496673295393 0.0
2.5901891376410258 0.0
2.609369596022693 0.0
2.6286920864970686 0.0
2.648157660817712 0.0
2.6677673785264604 0.0
2.6875223070111027 0.0
2.7074235215634785 0.0
2.7274721054380096 0.0
2.7476691499106596 0.0
2.7680157543383377 0.0
2.7885130262187374 0.0
2.809162081250616 0.0
2.8299640433945297 0.0
2.8509200449340075 0.0
2.8720312265371843 0.0
2.8932987373188928 0.0
2.9147237349032067 0.0
2.9363073854864545 0.0
2.9580508639006973 0.0
2.979955353677677 0.0
3.002022047113236 0.0
3.024252145332219 0.0
3.046646858353848 0.0
3.0692074051575893 0.0
3.0919350137495014 0.0
3.1148309212290815 0.0
3.137896373856597 0.0
3.1611326271209252 0.0
3.1845409458078926 0.0
3.2081226040691164 0.0
3.2318788854913576 0.0
3.255811083166393 0.0
3.2799204997613973 0.0
3.30420844758985 0.0
3.3286762486829655 0.0
3.3533252348616562 0.0
3.378156747809021 0.0
3.403172139143381 0.0
3.428372770491845 0.0
3.4537600135644286 0.0
3.4793352502287167 0.0
3.5050998725850824 0.0
3.5310552830424564 0.0
3.557202894394669 0.0
3.5835441298973474 0.0
3.6100804233453854 0.0
3.6368132191509877 0.0
3.663743972422292 0.0
3.690874149042571 0.0
3.718205225750025 0.0
3.7457386902181624 0.0
3.7734760411367754 0.0
3.8014187882935166 0.0
3.8295684526560803 0.0
3.8579265664549864 0.0
3.8864946732669887 0.0
3.9152743280990903 0.0
3.9442670974731855 0.0
3.973474559511329 0.0
4.002898304021636 0.0
4.032539932584814 0.0
4.062401058641343 0.0
4.0924833075793 0.0
4.122788316822826 0.0
4.153317735921255 0.0
4.184073226638906 0.0
4.215056463045527 0.0
4.246269131607426 0.0
4.277712931279264 0.0
4.309389573596529 0.0
4.341300782768703 0.0
4.373448295773113 0.0
4.4058338624494695 0.0
4.438459245595125 0.0
4.471326221061014 0.0
4.504436577848327 0.0
4.5377921182058785 0.0
4.571394657728214 0.0
4.605246025454427 0.0
4.639348063967727 0.0
4.673702629495726 0.0
4.708311592011479 0.0
4.743176835335271 0.0
4.778300257237153 0.0
4.813683769540241 0.0
4.849329298224783 0.0
4.88523878353299 0.0
4.921414180074648 0.0
4.9578574569335085 0.0
4.994570597774474 0.0
5.031555600951561 6.975120611090811e-06
5.068814479616687 6.780180347121929e-08
5.106349261829241 0.0
5.1441619906664755 5.564616514548224e-07
5.182254724334717 5.707330042417539e-06
5.220629536281395 1.5590251528285183e-06
5.2592885153079 0.0
5.298233765683289 4.8154368782974e-07
5.337467407258815 0.0
5.376991575583321 3.0606556747852916e-06
5.416808422019476 3.981489563972827e-06
5.456920113860881 0.0
5.497328834450031 1.9573684699263673e-06
5.53803678329717 2.3872294903206602e-06
5.579046176200004 4.199663817690083e-06
5.620359245364311 2.3009017612335247e-06
5.6619782395254505 2.3345273854346744e-06
5.703905424070758 1.0340519400283111e-06
5.746143081162853 2.6031883303866508e-06
5.788693509863872 1.4959068374303506e-07
5.831559026260597 3.09308313609593e-06
5.874741963590529 0.0
5.918244672368893 0.0
5.962069520516577 5.5261871523947e-07
6.006218893489015 0.0
6.050695194406046 1.7479897436655263e-05
6.095500844182707 3.4627539691610556e-06
6.1406382816610146 1.3713250412950887e-06
6.186109963742708 0.0
6.231918365522992 5.899075933370024e-06
6.278065980425245 1.7024016829469673e-06
6.324555320336759 1.3619943596628301e-07
6.3713889157454515 0.0
6.418569315877608 9.23062873446967e-07
6.466099088836642 5.404262073788126e-06
6.513980821742881 0.0
6.562217120874382 0.0
6.610810611808802 0.0
6.659763939566311 0.0
6.709079768753561 2.5477682947670336e-06
6.758760783708732 1.371390121653656e-06
6.808809688647632 6.250340948342134e-06
6.859229207810906 2.4809527202659908e-05
6.9100220856123125 3.8621918460660215e-06
6.961191086788108 1.0143963717453756e-05
7.012738996547536 1.6816757329364343e-06
7.064668620724432 1.0701776013757195e-05
7.116982785929943 7.013673043511788e-06
7.169684339706395 1.4182610722799124e-05
7.222776150682279 3.1436785361305804e-06
7.276261108728403 1.5832698115991483e-06
7.330142125115188 6.1580752319928615e-06
7.384422132671132 0.0
7.439104085942448 0.0
7.494190961353892 7.887369826376459e-07
7.549685757370767 5.031739310579691e-06
7.605591494662134 3.8079676250827507e-07
7.6619112162652385 4.771147950042451e-06
7.718647987751142 0.0
7.775804897391581 0.0
7.833385056327083 1.716068472701921e-06
7.891391598736295 6.619780517523993e-06
7.949827682006587 0.0
8.008696486905915 3.2014229498373826e-07
8.068001217755958 8.969091110446166e-07
8.127745102606521 3.948625376790525e-05
8.187931393411262 0.00026938672577233425
8.248563366204683 0.0007804683906195936
8.309644321280466 0.0003960660465683636
8.371177583371098 0.00033913207052195315
8.433166501828854 0.00043414261194880374
8.495614450808098 0.000732650978259387
8.558524829448947 0.0009947476062066012
8.621901062062296 0.0009279361098691452
8.685746598316202 0.0007771274044623763
8.75006491342366 0.0007260192941435919
8.814859508331761 0.0007361471116400669
8.88013390991225 0.0007666324457599164
8.945891671153507 0.0007417622927292792
9.012136371353945 0.000660942520051839
9.078871616316823 0.0005762097795359427
9.146101038546526 0.0005502705977087866
9.21382829744629 0.0005383134459925685
9.282057079517372 0.0006008127497237646
9.350791098559734 0.0006667994077192513
9.42003409587418 0.0007319877266656285
9.489789840466003 0.0008013526731435822
9.56006212925013 0.0008181620984250384
9.630854787257814 0.0008055832799411641
9.702171667844809 0.0007860775239878349
9.774016652901137 0.0008116650452108583
9.846393653062378 0.0008440168062116143
9.919306607922529 0.0009095732322239222
9.992759486248444 0.0009421179592841616
10.066756286195863 0.0009355607421514201
10.141301035527027 0.000895135818929339
10.216397791829943 0.0008450401438674381
10.292050642739209 0.0007850127144578719
10.368263706158524 0.0007616465942185733
10.44504113048486 0.0007829696961948332
10.52238709483421 0.0008307918930652681
10.600305809269122 0.0008881607867869976
10.67880151502781 0.000940706627041718
10.757878484755055 0.000982101462412797
10.837541022734735 0.0009939998129323065
10.917793465124126 0.0009583263218212181
10.998640180189948 0.0009338789409790029
11.0800855685461 0.0008989583446611494
11.162134063393221 0.000892642602931126
11.244790130759982 0.0008885373995192534
11.328058269746174 0.0009362644631492597
11.411943012767624 0.000975374685353081
11.496448925802872 0.0010247035019388506
11.581580608641737 0.0010822347918766175
11.66734269513565 0.0010750081167743377
11.75373985344993 0.0010720303481868286
11.840776786317837 0.0010204939884395831
11.928458231296565 0.0009709507738417269
12.016788961025133 0.0009223100072293471
12.10577378348413 0.0008771268738256516
12.195417542257463 0.0008417193882119899
12.285725116795962 0.0008369212629646492
12.376701422682991 0.0008353874896168101
12.46835141190204 0.0008439995585239791
12.560680073106209 0.0008330124830976493
12.65369243188981 0.0008069249140543961
12.747393551061867 0.0007898609108073844
12.841788530921736 0.0007575317913981794
12.93688250953669 0.0007298756118830481
13.032680663021598 0.0007033515404144282
13.129188205820695 0.0006843515390328976
13.22641039099137 0.0006624841891493695
13.324352510490144 0.0006577480611601096
13.423019895460678 0.0006378094488258776
13.522417916523972 0.0006222343428787143
13.622551984070723 0.0006328541921043218
13.72342754855576 0.0006087325153547704
13.825050100794794 0.0005959787695357054
13.927425172263222 0.0006272387539587993
14.030558335397275 0.000620432831150753
14.134455203897286 0.0006190014588981384
14.239121433033272 0.0006342458035821146
14.344562719952782 0.0006625205748886927
14.450784803990949 0.0006576667266688102
14.557793466982954 0.000664430501951512
14.665594533578686 0.0006852220067622672
14.774193871559802 0.0006727745452027647
14.88359739215916 0.0006570893821619061
14.993811050382503 0.000683074965867124
15.104840845332676 0.0006710536947688089
15.216692820536096 0.0006507966866210235
15.329373064271781 0.0005834184623196664
15.44288770990268 0.0005627532644674304
15.557242936209548 0.0004798400068294279
15.6724449677273 0.0004740622749846987
15.788500075083752 0.000425219451468738
15.905414575341018 0.00042004419691316145
16.02319483233929 0.0003981848422520787
16.141847257043267 0.0003996392640190673
16.261378307891132 0.00038329278376441586
16.38179449114603 0.00038645629039250884
16.503102361250303 0.000400510359398145
16.62530852118217 0.0003956287000228116
16.748419622815206 0.00040023042905896984
16.872442367280378 0.00038559696579187094
16.997383505330788 0.0003669697338893275
17.123249837709185 0.00038836601656179535
17.25004821551806 0.0003458917573553542
17.377785540592644 0.0003118984368886913
17.50646876587651 0.0002921454872404549
17.636104895800074 0.00025353318909723555
17.766700986661874 0.00024456073489929767
17.8982641470126 0.00023119275473062215
18.030801538042088 0.0002337841699242248
18.164320373969066 0.0002142000913212546
18.29882792243383 0.00022399064339883082
18.43433150489391 0.00022528084035076213
18.57083849702247 0.00020915157844602066
18.708356329109904 0.0001946629262151824
18.846892486468153 0.00020016234611880952
18.986454509838268 0.000204333968455574
19.127049995800746 0.00020851768870182587
19.2686865971891 0.00018539590809212714
19.411372023506413 0.00018688270709403177
19.55511404134492 0.00018132419770056042
19.699920474808838 0.00015368918529278948
19.845799205940168 0.00014033323692128625
19.992758175147767 0.00010899786524385854
20.14080538163957 7.319340011514008e-05
20.289948883857942 8.633537416215882e-05
20.4401967999184 8.064822261215555e-05
20.591557308051392 0.00010433661494708112
20.74403864704755 3.809597907769592e-05
20.897649116706056 1.2473502591479237e-05
21.052397078286454 1.641283727836311e-05
21.2082909549638 6.703796589158416e-05
21.365339232287067 2.3993626981393435e-05
21.5235504586411 5.9157675909394165e-05
21.68293324571188 3.8532144452695915e-05
21.843496268955267 0.0
22.005248268069266 0.0
22.168198047469673 3.257476860904178e-05
22.33235447676939 3.231963106621852e-05
22.497726491261115 2.3039520734817606e-06
22.664323092403833 0.0
22.832153348312644 0.0
23.001226394252438 4.70821794859447e-06
23.171551433135143 7.374165317604802e-05
23.343137736020598 0.00012002656532997505
23.515994642621266 2.3997952602818138e-05
23.69013156181053 0.0
23.865557972134887 0.0001934524442754489
24.042283422329884 9.028815084340812e-05
24.220317531839818 0.0
24.399669991341412 2.5927277641150585e-06
24.580350563271203 0.00010837513797745271
24.76236908235703 1.4776751079959712e-05
24.94573545615327 7.044591724575807e-05
25.130459665580137 0.00036910615136109316
25.31655176546703 0.00011432179002128605
25.50402188509971 2.3261285531223407e-05
25.692880228771788 0.0
25.88313707634005 0.0
26.074802783784037 0.0
26.267887783769805 1.902391488357494e-05
26.46240258621768 0.0
26.658357778874436 0.0
26.855764027889496 0.0002512836079432864
27.05463207839562 0.0
27.25497275509369 0.0
27.45679696284194 0.0
27.660115687249576 0.0
27.86493999527464 0.0
28.07128103582652 0.0
28.2791500403727 0.0
28.48855832355014 0.0
28.69951728378121 0.0
28.91203840389401 0.0
29.126133251747515 0.0
29.341813480861127 0.0
29.559090831049097 0.0
29.77797712905945 0.0
29.998484289217764 0.0
30.220624314075742 0.0
30.44440929506443 0.0
30.669851413152475 0.0
30.89696293950906 -0.0
31.12575623617189 -0.0
31.35624375672011 -0.0
31.588438046952096 -0.0
31.822351745568422 -0.0
32.05799758485971 -0.0
32.29538839139981 -0.0
32.5345370867438 -0.0
32.77545668813144 -0.0
33.01816030919573 -0.0
33.262661160676586 -0.0
33.508972551140104 -0.0
33.757107887702794 -0.0
34.007080676761426 -0.0
34.25890452472825 -0.0
34.5125931387715 -0.0
34.768160327561624 -0.0
35.025620002022784 -0.0
35.28498617609019 -0.0
35.54627296747276 -0.0
35.809494598421644 -0.0
36.07466539650441 -0.0
36.34179979538477 -0.0
36.61091233560842 -0.0
36.88201766539431 -0.0
37.155130541432094 -0.0
37.43026582968537 -0.0
37.70743850620073 -0.0
37.98666365792311 -0.0
38.26795648351681 -0.0
38.55133229419295 -0.0
38.83680651454275 -0.0
39.12439468337718 -0.0
39.414112454572795 -0.0
39.70597559792369 -0.0
40.00000000000001 -0.0
